,bedroom,bathrooms,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage,no_room,pooja_room,study_room,others,servant_room,store_room,maintenance_amt,brok_amt,deposit_amt,mnt_amt,rent
1065,2,2,0.0,Unfurnished,Family Only,"Venkatesh Oxy Evolve, Wagholi, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,9726.0
1066,1,1,600.0,Semifurnished,All,"Twin Arcs Phase 2, Punawale, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,9000,30000,0.0,7459.0
1067,2,2,900.0,Unfurnished,Family Only,"RK Spectra, Bavdhan, , Pune, Maharashtra",1,West,Ceramic,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,16000,50000,0.0,15221.0
1068,1,1,0.0,Furnished,All,"Utkarsh Nagar, Hadapsar, , Pune, Maharashtra",2,North-East,Not provided,No,No,0,None,None,0,0,0,2,10+ Year Old,1,0,0,0,0,0,0,0,25000,0.0,9527.0
1069,4,4,2500.0,Semifurnished,Family Only,"Varsha Park Society, , Pune, Maharashtra",0,East,Wood,No,Yes,2,None,None,36,0,0,1,10+ Year Old,0,0,0,0,1,0,0,1,500000,0.0,55265.0
1070,1,1,470.0,Semifurnished,All,"Sai Sankalp, Bhugaon, , Pune, Maharashtra",2,East,Concrete,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,15000,0.0,3968.0
1071,2,2,0.0,Furnished,All,"Rohan Mithila, Mhada Colony, , Pune, Maharashtra",4,West,Vitrified,Yes,No,1,None,None,0,0,1,2,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 2/ (/ unit,33000,3,2.0,29728.0
1072,3,3,0.0,Furnished,Family Only,"Bramha Sun City Phase 2, Kalyani Nagar, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,100000,0.0,49419.0
1073,2,2,0.0,Furnished,All,"Pride Long Island, Charholi, , Pune, Maharashtra",5,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,2,0.0,25941.0
1074,1,1,520.0,Unfurnished,Family Only,"Rudraa Apartment, Manik Baug, , Pune, Maharashtra",4,No Direction,Not provided,No,No,1,None,None,0,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 250/ (/ month,0,30000,250.0,5359.0
1075,3,3,2160.0,Furnished,Family Only,"Panchshil Waterfront, Kalyani Nagar, , Pune, Maharashtra",9,East,Marble,Yes,No,2,Yes,Yes,22,1,0,2,5 to 10 Year Old,0,0,0,0,1,0,Maintenance 2000/ ((one time fee,100000,400000,2000.0,56428.0
1076,3,3,0.0,Furnished,Family Only,"Paranjape Saptagiri, Baner, , Pune, Maharashtra",8,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,100000,0.0,49419.0
1077,2,2,750.0,Unfurnished,All,"Shardatta Villa, Pimple Gurav, , Pune, Maharashtra",4,North-East,Vitrified,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 300/ (/ month,0,20000,300.0,10176.0
1078,1,1,550.0,Unfurnished,Family Only,"Ambika Niwas, Lohegaon,Behind Grampanchayat Office, Lohegaon, , Pune, Maharashtra",3,West,Vitrified,No,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,15000,0.0,4233.0
1079,3,3,1100.0,Semifurnished,All,"GK Dwarka Lords, Pimple Saudagar, , Pune, Maharashtra",1,East,Vitrified,Yes,Yes,2,Yes,Yes,24,2,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,75000,0.0,40390.0
1080,1,1,500.0,Furnished,All,"Patil Regency, Erandwane, , Pune, Maharashtra",1,West,Vitrified,Yes,Yes,0,None,Yes,0,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,22500,50000,0.0,13865.0
1081,1,1,650.0,Semifurnished,All,"Gaurinandan park, Shahunagar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,40000,0.0,8969.0
1082,2,2,0.0,Semifurnished,Family Only,"Castle Royale, Kutwal Colony, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,1 to 5 Year Old,0,0,0,1,0,0,0,0,70000,0.0,13511.0
1083,2,2,850.0,Unfurnished,All,"Konark Pooram, Kondhwa, , Pune, Maharashtra",2,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 1500/ (/ month,22000,3,1500.0,15436.0
1084,2,2,0.0,Semifurnished,Family Only,"Gulmohar Harmony, Wanowrie, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,0,1,0,2,10+ Year Old,1,0,0,0,0,0,0,2000,3,0.0,18014.0
1085,2,2,0.0,Unfurnished,All,"Mont Vert Seville, Shankar Kalat Nagar, , Pune, Maharashtra",7,No Direction,Not provided,Yes,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,12159.0
1086,1,1,450.0,Unfurnished,All,"Rohan Abhilasha, Wagholi, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,None,None,11,1,1,2,1 to 5 Year Old,1,0,0,0,0,0,0,10500,3,0.0,6815.0
1087,2,2,0.0,Unfurnished,All,"Sai Raj Heights, Punawale, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,1,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,0,0.0,12159.0
1088,2,2,0.0,Unfurnished,Family Only,"Prasun Loreto, Kharadi, , Pune, Maharashtra",9,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,13779.0
1089,2,2,956.0,Semifurnished,All,"The Omega Paradise Phase 1, Shankar Kalat Nagar, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,0,0,1,0,14500,40000,0.0,15513.0
1090,2,1,565.0,Unfurnished,Family Only,"Shubnkroti sahakari graha rachana mr Alandi, Near Dev krupa HP petrol pump, , Pune, Maharashtra",1,North,Vitrified,Yes,No,1,None,None,11,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,15000,0.0,5402.0
1091,1,1,0.0,Semifurnished,All,"Gokhale Nagar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,2,0.0,6616.0
1092,3,3,0.0,Semifurnished,Family Only,"Swarganga Society, Sant Tukaram Nagar, , Pune, Maharashtra",1,No Direction,Not provided,No,No,2,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,75000,0.0,31115.0
1093,1,1,540.0,Unfurnished,Family Only,"Agarwal RK Dream Land, Tingre Nagar, , Pune, Maharashtra",2,East,Others,Yes,No,0,None,None,11,1,1,0,10+ Year Old,1,0,0,0,0,0,0,0,25000,0.0,7874.0
1094,2,2,0.0,Unfurnished,All,"Flora City, Talegaon Dabhade, , Pune, Maharashtra",3,No Direction,Not provided,Yes,No,1,None,None,0,0,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0.0,8104.0
1095,2,2,990.0,Unfurnished,Family Only,"Raheja Vistas Phase 2, NIBM, , Pune, Maharashtra",8,West,Vitrified,No,Yes,1,None,None,22,1,0,2,1 to 5 Year Old,0,1,0,0,0,0,0,20000,60000,0.0,19366.0
1096,1,1,0.0,Semifurnished,Bachelors (Men Only),"pawan bhakti building, Talegaon Dabhade, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,1320.0
1097,2,2,0.0,Unfurnished,All,"Shahu Colony, Karve Nagar, , Pune, Maharashtra",1,East,Spartex,Yes,No,1,None,None,0,0,1,1,5 to 10 Year Old,1,0,0,0,0,0,0,25000,50000,0.0,16122.0
1098,1,1,0.0,Unfurnished,Family Only,"Lunkad Zodiac, Mhada Colony, , Pune, Maharashtra",5,East,Vitrified,Yes,No,1,None,None,12,1,0,1,1 to 5 Year Old,0,0,0,0,0,1,0,12500,30000,0.0,7409.0
1099,2,2,950.0,Furnished,All,"Ashok Chakra, Meera Nagar, , Pune, Maharashtra",4,North,Vitrified,Yes,No,1,Yes,Yes,12,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1/ (/ month,38000,120000,1.0,54985.0
1100,1,1,0.0,Unfurnished,All,"Niranjan Society, Kothrud, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,1,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,0,0.0,8932.0
1101,1,2,550.0,Semifurnished,All,"Godrej Infinity, Keshav Nagar, , Pune, Maharashtra",1,East,Vitrified,Yes,Yes,1,None,Yes,11,1,0,2,0 to 1 Year Old,0,0,0,0,0,1,0,14000,3,0.0,12659.0
1102,1,1,385.0,Unfurnished,All,"Gondhale Nagar, , Pune, Maharashtra",0,East,Vitrified,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,10000,0.0,2511.0
1103,2,2,950.0,Semifurnished,Family Only,"Tulsi Arcade, Chikhali, , Pune, Maharashtra",2,East,Not provided,Yes,Yes,1,None,None,0,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1200/ (/ month,0,4,1200.0,26524.0
1104,2,2,1100.0,Semifurnished,Family Only,"Mandake Anubhav, Rambaug Colony, , Pune, Maharashtra",3,North,Not provided,Yes,Yes,1,None,None,11,1,0,1,10+ Year Old,1,0,0,0,0,0,0,0,50000,0.0,28526.0
1105,4,4,0.0,Furnished,Family Only,"Kolte Patil 24K Glitterati, Pimple Nilakh, , Pune, Maharashtra",9,No Direction,Not provided,No,No,0,None,None,0,0,1,2,0 to 1 Year Old,1,0,0,0,0,0,Maintenance 3000/ (/ month,120000,500000,3000.0,160840.0
1106,3,4,1990.0,Semifurnished,Family Only,"Mahindra The Woods, Wakad, , Pune, Maharashtra",0,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,1,0,0,1,1,0,45000,150000,0.0,135171.0
1107,2,2,950.0,Semifurnished,Family Only,"Balaji Prasad, Hasabnis Bakhal, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,None,None,11,1,0,1,10+ Year Old,1,0,0,0,0,0,0,0,60000,0.0,24621.0
1108,2,2,0.0,Semifurnished,All,"Shree Suryajit Apartment, Wireless Colony, , Pune, Maharashtra",2,East,Not provided,No,No,0,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,16000,50000,0.0,15311.0
1109,2,2,0.0,Furnished,Family Only,"Lunkad Skye Lounge, Kalyani Nagar, , Pune, Maharashtra",5,East,Vitrified,Yes,Yes,1,Yes,Yes,36,1,0,2,10+ Year Old,0,0,0,0,0,1,0,0,150000,0.0,54851.0
1110,1,1,550.0,Unfurnished,Family Only,"Sai Sayaji Nagar, Renuka Nagar, , Pune, Maharashtra",1,South-West,Ceramic,Yes,No,1,None,None,11,2,0,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0.0,6550.0
1111,1,1,0.0,Furnished,All,"vishakha co op society, Wadgaon Budruk, , Pune, Maharashtra",1,North,Not provided,No,No,0,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0.0,7761.0
1112,3,3,0.0,Furnished,All,"Hill Shire, Wagholi, , Pune, Maharashtra",7,No Direction,Not provided,No,No,1,None,None,0,0,0,0,Under Construction,1,0,0,0,0,0,0,0,3,0.0,24630.0
1113,2,2,840.0,Unfurnished,Family Only,"Ashtavinayak Aster, Wagholi, , Pune, Maharashtra",7,North-East,Vitrified,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,0,0,0,1,0,0,0,13000,35000,0.0,10208.0
1114,2,2,1000.0,Semifurnished,Family Only,"DSK Shree Chandralamba, Bibwewadi, , Pune, Maharashtra",4,West,Vitrified,Yes,No,1,Yes,Yes,0,0,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,18500,70000,0.0,22457.0
1115,1,1,600.0,Furnished,Family Only,"JEEVANDHARA CO OP HSG SOCIETY, Yerwada, , Pune, Maharashtra",1,No Direction,Not provided,No,No,0,None,None,12,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0.0,11557.0
1116,1,1,0.0,Unfurnished,Family Only,"tilekar nagar kondhwa bk ganpati templ near lan nu 4, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,12,0,0,0,1 to 5 Year Old,0,0,0,1,0,0,0,0,10000,0.0,2202.0
1117,1,1,0.0,Semifurnished,All,"Little earth masulkar city, Kiwale, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,Maintenance 1/ (/ month,0,30000,1.0,8234.0
1118,2,2,77.08,Semifurnished,Family Only,"Sancheti Belcastel, Keshav Nagar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,11,2,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0.0,20117.0
1119,2,2,970.0,Unfurnished,All,"F residency, wadgaon sheri, , Pune, Maharashtra",1,North-East,Ceramic,Yes,Yes,1,Yes,Yes,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 3000/ (/ month,32000,80000,3000.0,34839.0
1120,1,1,540.0,Unfurnished,Family Only,"Radhanagri Housing Society, Bhosari, , Pune, Maharashtra",2,North,Vitrified,Yes,No,1,None,None,36,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,40000,0.0,7211.0
1121,2,2,1000.0,Furnished,All,"Kondhwa Budruk, , Pune, Maharashtra",4,No Direction,Ceramic,No,Yes,0,None,None,11,2,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,2,0.0,23301.0
1122,1,1,439.0,Unfurnished,Family Only,"RKL Complex, Wadmukhwadi, , Pune, Maharashtra",7,No Direction,Ceramic,Yes,No,1,None,None,12,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,5159.0
1123,1,1,0.0,Unfurnished,Bachelors (Women Only),"Laxminarayan Niwas, Wakad, Wakad, , Pune, Maharashtra",0,North,Others,No,No,1,None,None,11,1,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,5623.0
1124,2,2,855.0,Furnished,All,"La Valle Casa, Chandni Chowk, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,None,None,11,1,0,1,5 to 10 Year Old,0,1,0,0,0,0,0,20000,50000,0.0,25222.0
1125,1,1,0.0,Semifurnished,Family Only,"K Raheja Gardens, Wanowrie, , Pune, Maharashtra",1,No Direction,Not provided,No,No,0,None,None,0,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,24000,3,0.0,9925.0
1126,1,1,400.0,Unfurnished,All,"On Request , Mundhwa, , Pune, Maharashtra",1,No Direction,Ceramic,Yes,No,3,None,None,11,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,25000,0.0,6417.0
1127,1,1,0.0,Unfurnished,All,"Neelam Apartment, Pratibha Nagar, , Pune, Maharashtra",2,No Direction,Ceramic,Yes,No,2,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 150/ (/ month,0,20000,150.0,4762.0
1128,1,1,315.0,Furnished,All,"On Request, Wakad, , Pune, Maharashtra",2,West,Marble,Yes,No,2,None,None,0,0,1,1,1 to 5 Year Old,1,0,0,0,0,0,0,1,2,0.0,3791.0
1129,1,2,0.0,Unfurnished,All,"Laxmi Heights, Wakad, Wakad, , Pune, Maharashtra",2,East,Marble,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,11000,30000,0.0,7641.0
1130,1,1,600.0,Unfurnished,All,"Aura County, Ubale Nagar, , Pune, Maharashtra",5,East,Vitrified,Yes,Yes,1,None,Yes,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,30000,0.0,7375.0
1131,2,2,0.0,Semifurnished,Family Only,"Legacy Bellezza, Wakad, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,16213.0
1132,2,2,1100.0,Unfurnished,Family Only,"Sankla Exclusive Vistas, Pisoli, , Pune, Maharashtra",2,No Direction,Vitrified,Yes,No,1,None,None,11,0,1,2,1 to 5 Year Old,0,0,0,1,0,0,0,0,30000,0.0,10659.0
1133,2,2,720.0,Unfurnished,Family Only,"Venkatesh Classic Pune, Handewadi, , Pune, Maharashtra",1,East,Ceramic,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,14000,40000,0.0,12970.0
1134,1,1,0.0,Semifurnished,All,"Handewadi, , Pune, Maharashtra",1,East,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,2,0.0,5954.0
1135,1,1,0.0,Unfurnished,All,"Kharadi, , Pune, Maharashtra",0,North-East,Vitrified,Yes,No,0,None,None,11,1,0,0,5 to 10 Year Old,0,1,0,0,0,0,0,0,20000,0.0,5953.0
1136,2,2,800.0,Furnished,All,"Rakshak Nagar Society, Kharadi, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,12,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,40000,0.0,18733.0
1137,2,2,900.0,Unfurnished,Family Only,"Ganga Florentina, NIBM, , Pune, Maharashtra",7,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,1,Under Construction,1,0,0,0,0,0,0,20000,60000,0.0,21530.0
1138,1,2,800.0,Semifurnished,Family Only,"Lake Paradise, Talegaon, , Pune, Maharashtra",1,East,Vitrified,Yes,No,2,None,Yes,11,2,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0.0,9471.0
1139,3,3,1250.0,Semifurnished,All,"Naiknavare Sylvan Heights, Sanewadi, , Pune, Maharashtra",8,East,Vitrified,No,No,1,None,None,1,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,32000,100000,0.0,47066.0
1140,2,1,0.0,Furnished,Bachelors (Men Only),"sai sahnkul, Wagholi, , Pune, Maharashtra",1,North-East,Not provided,Yes,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,22000,0.0,8335.0
1141,3,3,0.0,Semifurnished,Family Only,"The Villa, Erandwane, , Pune, Maharashtra",0,East,Vitrified,Yes,No,2,None,None,0,0,0,2,1 to 5 Year Old,0,1,0,0,0,0,Maintenance 2000/ (/ month,110000,4,2000.0,88252.0
1142,3,3,1008.0,Unfurnished,Family Only,"Kanchan Comfortz, Yewalewadi, , Pune, Maharashtra",1,East,Not provided,Yes,No,1,Yes,Yes,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,50000,0.0,21489.0
1143,2,2,1030.0,Semifurnished,All,"reghe complex, Prabhat Road, , Pune, Maharashtra",2,South,Vitrified,No,Yes,1,None,Yes,0,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,37500,100000,500.0,28804.0
1144,2,1,670.0,Unfurnished,Family Only,"Gulmohar Residency Ambegaon, Ambegaon Bk, , Pune, Maharashtra",2,South-East,Ceramic,No,No,0,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,3,0.0,9417.0
1145,1,1,0.0,Semifurnished,All,"ashwapt nal stop, Karve Road, , Pune, Maharashtra",3,No Direction,Not provided,No,No,1,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,11912.0
1146,1,1,650.0,Unfurnished,All,"Malhar Heights, Vitthalwadi, , Pune, Maharashtra",2,East,Ceramic,Yes,No,1,None,None,0,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,15000,0.0,4365.0
1147,2,2,870.0,Unfurnished,All,"Kolte Patil Downtown Langston, Ashoka Nagar, , Pune, Maharashtra",9,East,Vitrified,Yes,Yes,1,None,None,0,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,25000,3,0.0,23781.0
1148,2,2,900.0,Unfurnished,Family Only,"Elina Living, Mohamadwadi, , Pune, Maharashtra",4,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,1,Under Construction,1,0,0,0,0,0,0,20000,60000,0.0,21530.0
1149,1,1,420.0,Semifurnished,All,"Goel Gangapuram CHS, Clover Park, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,2,0.0,8870.0
1150,1,1,585.0,Unfurnished,Family Only,"Shree Ganadhiraj Royal Enclave, Balewadi, , Pune, Maharashtra",1,North-East,Vitrified,Yes,Yes,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,10586.0
1151,2,2,825.0,Semifurnished,All,"Rudra Villa, Ghorpadi, , Pune, Maharashtra",2,North,Ceramic,Yes,No,1,None,Yes,0,0,0,0,10+ Year Old,0,0,0,1,0,0,Maintenance 1200/ (/ month,0,36000,1200.0,16650.0
1152,3,3,0.0,Semifurnished,Family Only,"Mittal Sun Planet, Anand Nagar, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,None,None,0,0,1,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,70000,0.0,28239.0
1153,1,1,0.0,Unfurnished,All,"Kalewadi Phata, , Pune, Maharashtra",2,No Direction,Spartex,Yes,Yes,0,None,None,0,1,0,1,5 to 10 Year Old,0,0,0,1,0,0,0,0,10000,0.0,2975.0
1154,2,2,0.0,Unfurnished,All,"Magarpatta City Iris, Magarpatta, , Pune, Maharashtra",7,East,Ceramic,Yes,No,1,None,None,11,1,0,2,5 to 10 Year Old,0,1,0,0,0,0,0,25000,75000,0.0,20266.0
1155,1,1,0.0,Furnished,Family Only,"A/1 Sai vihar complex , Waghela park Talegaon dabhade chakan road 410507, , Pune, Maharashtra",1,North,Mosaic,Yes,No,0,None,None,11,2,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 500/ (/ unit,0,3,500.0,5113.0
1156,2,2,700.0,Unfurnished,All,"Goyal Shinde Apartments, Bopodi, , Pune, Maharashtra",1,North-West,Vitrified,Yes,No,1,None,None,11,1,0,2,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 1/ (/ month,1,50000,1.0,13435.0
1157,2,2,700.0,Furnished,All,"Silver Chamber, Suryalok Nagari, , Pune, Maharashtra",4,East,Granite,No,No,0,None,None,12,1,1,0,10+ Year Old,1,0,0,0,0,0,0,0,50000,0.0,30747.0
1158,2,2,800.0,Unfurnished,Family Only,"Oshins Paradise, Sector-16 Chikhali, , Pune, Maharashtra",2,North-East,Vitrified,Yes,No,1,None,None,0,1,1,2,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 1400/ (/ month,0,25000,1400.0,10132.0
1159,2,2,600.0,Unfurnished,All,"Tata La Montana, Talegaon, , Pune, Maharashtra",3,East,Not provided,Yes,No,1,None,None,11,1,1,2,0 to 1 Year Old,0,0,1,1,0,0,0,0,3,0.0,9005.0
1160,1,1,0.0,Semifurnished,All,"Mundhwa, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,2,0.0,5292.0
1161,3,2,1198.9,Unfurnished,All,"Mahindra Antheia, Pimpri Chinchwad, , Pune, Maharashtra",0,East,Vitrified,Yes,No,1,Yes,None,0,0,1,1,0 to 1 Year Old,0,0,1,0,0,0,0,0,50000,0.0,31702.0
1162,2,1,0.0,Unfurnished,All,"Ramprasad Chambers, Nana Peth, , Pune, Maharashtra",1,No Direction,Not provided,Yes,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,250000,0.0,24322.0
1163,1,1,0.0,Unfurnished,Family Only,"Nestaway-60676, Chinchwad, , Pune, Maharashtra",3,East,Not provided,No,No,1,None,None,0,3,1,0,1 to 5 Year Old,0,0,0,1,0,0,0,0,17600,0.0,4354.0
1164,2,2,697.07,Unfurnished,Family Only,"Wellwisher Kiarah Terrazo, Hadapsar, , Pune, Maharashtra",2,East,Not provided,No,No,1,None,None,11,2,0,0,Under Construction,1,0,0,0,0,0,0,0,60000,0.0,16573.0
1165,2,3,1250.0,Unfurnished,Family Only,"Pristine Prism, Aundh, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,Yes,None,11,1,0,2,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 1/ (/ month,1,100000,1.0,26600.0
1166,3,2,0.0,Semifurnished,Family Only,"Lunkad Valencia, Sainik Nagar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,90000,0.0,30885.0
1167,2,2,1100.0,Furnished,"Family , Bachelors (Women Only)","Spartan Enclave, Yerwada, , Pune, Maharashtra",3,South-East,Vinyl,No,No,1,None,Yes,11,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 15000/ ((one time fee,0,75000,15000.0,37751.0
1168,2,1,0.0,Semifurnished,Family Only,"Nestaway-67165, Aundh, , Pune, Maharashtra",1,East,Not provided,No,No,1,None,None,0,3,1,0,1 to 5 Year Old,0,0,0,1,0,0,0,0,46000,0.0,14798.0
1169,1,1,0.0,Semifurnished,Family Only,"samrath classic, Katraj, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,3968.0
1170,1,1,0.0,Furnished,Bachelors (Men/Women),"shree krishna niwas, Gujarat Colony, , Pune, Maharashtra",0,West,Vitrified,No,No,1,None,None,11,1,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,2,0.0,7938.0
1171,1,1,100.0,Semifurnished,Bachelors (Men Only),"Nigdi, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,6000,0.0,1982.0
1172,2,1,0.0,Unfurnished,All,"bhekrai nagar fursungi, Hadapsar, , Pune, Maharashtra",2,No Direction,Not provided,No,No,0,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,6946.0
1173,1,1,0.0,Unfurnished,All,"verdhman township, Hadapsar, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,1,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,0,0.0,5623.0
1174,3,3,0.0,Semifurnished,Family Only,"Nigdi, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,150000,0.0,41182.0
1175,1,1,730.0,Semifurnished,Family Only,"Shalini Residency co-operative housing society, Katraj, , Pune, Maharashtra",5,South-East,Granite,No,No,1,None,None,11,2,0,0,10+ Year Old,1,0,0,0,0,0,0,0,20000,0.0,8309.0
1176,2,2,1000.0,Semifurnished,Family Only,"GK Rose Valley, Pimple Saudagar, , Pune, Maharashtra",2,No Direction,Not provided,Yes,No,0,None,None,11,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,4,0.0,19417.0
